Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score,event_label,event_name,event_type,ranking_label,age_category,gender,WIND,mark_details
43.0,9:01.69,Beatrice CHEPKOECH,06 JUL 1991,KEN,1,"Stade Charléty, Paris (FRA)",01 JUL 2017,1240.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
44.0,9:01.71,Beatrice CHEPKOECH,06 JUL 1991,KEN,1,"Letzigrund, Zürich (SUI)",29 AUG 2019,1240.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
45.0,9:01.82,Celliphine Chepteek CHESPOL,23 MAR 1999,KEN,2,"Stade Charléty, Paris (FRA)",30 JUN 2018,1240.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
46.0,9:01.96,Hyvin KIYENG,13 JAN 1992,KEN,2,Paris (FRA),27 AUG 2016,1239.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
47.0,9:01.99,Ruth JEBET,17 NOV 1996,BRN,3,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1239.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
48.0,9:02.35,Emma COBURN,19 OCT 1990,USA,2,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1238.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
49.0,9:02.43,Jackline CHEPKOECH,03 OCT 2003,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1238.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
50.0,9:02.52,Mekides ABEBE,29 JAN 2001,ETH,2,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1238.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
51.0,9:02.58,Emma COBURN,19 OCT 1990,USA,1,"Olympic Stadium, London (GBR)",11 AUG 2017,1238.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
52.0,9:02.64,Winfred Mutile YAVI,31 DEC 1999,BRN,3,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1238.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
53.0,9:03.19,Winfred Mutile YAVI,31 DEC 1999,BRN,1,"Letzigrund, Zürich (SUI)",31 AUG 2023,1236.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
54.0,9:03.26,Mekides ABEBE,29 JAN 2001,ETH,3,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1236.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
55.0,9:03.30,Gesa Felicitas KRAUSE,03 AUG 1992,GER,3,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1236.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
56.0,9:03.44,Werkuha GETACHEW,07 DEC 1995,ETH,2,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1235.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
57.0,9:03.52,Ruth JEBET,17 NOV 1996,BRN,3,"Hayward Field, Eugene, OR (USA)",26 MAY 2017,1235.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
58.0,9:03.57,Werkuha GETACHEW,07 DEC 1995,ETH,1,"Letzigrund, Zürich (SUI)",08 SEP 2022,1235.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
59.0,9:03.70,Norah JERUTO,02 OCT 1995,KEN,1,"Olympiastadion, Berlin (GER)",27 AUG 2017,1235.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
59.0,9:03.70,Beatrice CHEPKOECH,06 JUL 1991,KEN,2,"Letzigrund, Zürich (SUI)",31 AUG 2023,1235.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
61.0,9:03.71,Norah JERUTO,02 OCT 1995,KEN,1,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1235.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
62.0,9:03.77,Courtney FRERICHS,18 JAN 1993,USA,2,"Olympic Stadium, London (GBR)",11 AUG 2017,1235.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
63.0,9:03.82,Hyvin KIYENG,13 JAN 1992,KEN,1,"Stade Louis II, Monaco (MON)",09 JUL 2021,1235.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
64.0,9:03.83,Hyvin KIYENG,13 JAN 1992,KEN,2,"Letzigrund, Zürich (SUI)",29 AUG 2019,1234.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
65.0,9:03.86,Hyvin KIYENG,13 JAN 1992,KEN,3,"Stade Charléty, Paris (FRA)",30 JUN 2018,1234.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
66.0,9:04.03,Hyvin KIYENG,13 JAN 1992,KEN,3,"Olympic Stadium, London (GBR)",11 AUG 2017,1234.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
67.0,9:04.07,Jackline CHEPKOECH,03 OCT 2003,KEN,2,"Stadio Luigi Ridolfi, Firenze (ITA)",02 JUN 2023,1234.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
68.0,9:04.17,Norah JERUTO,02 OCT 1995,KEN,4,"Stade Charléty, Paris (FRA)",30 JUN 2018,1234.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
69.0,9:04.27,Winfred Mutile YAVI,31 DEC 1999,BRN,4,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1233.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
70.0,9:04.30,Beatrice CHEPKOECH,06 JUL 1991,KEN,2,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1233.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
71.0,9:04.34,Hyvin KIYENG,13 JAN 1992,KEN,1,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1233.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
71.0,9:04.34,Beatrice CHEPKOECH,06 JUL 1991,KEN,2,"Olympic Stadium, London (GBR)",23 JUL 2023,1233.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
73.0,9:04.38,Winfred Mutile YAVI,31 DEC 1999,BRN,1,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2023,1233.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
74.0,9:04.41,Hyvin KIYENG,13 JAN 1992,KEN,3,"Stade Louis II, Monaco (MON)",20 JUL 2018,1233.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
75.0,9:04.47,Winfred Mutile YAVI,31 DEC 1999,BRN,2,"Letzigrund, Zürich (SUI)",08 SEP 2022,1233.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
76.0,9:04.53,Beatrice CHEPKOECH,06 JUL 1991,KEN,1,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2019,1233.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
77.0,9:04.56,Norah JERUTO,02 OCT 1995,KEN,1,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017,1233.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
78.0,9:04.58,Winfred Mutile YAVI,31 DEC 1999,BRN,1,"Complexe Olympique Mohamed Boudiaf, Algiers (ALG)",06 JUL 2023,1233.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
79.0,9:04.61,Zerfe WONDEMAGEGN,26 OCT 2002,ETH,3,"Stadio Luigi Ridolfi, Firenze (ITA)",02 JUN 2023,1233.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
80.0,9:04.78,Ruth JEBET,17 NOV 1996,BRN,1,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017,1232.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
81.0,9:04.79,Courtney FRERICHS,18 JAN 1993,USA,2,"National Stadium, Tokyo (JPN)",04 AUG 2021,1232.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
82.0,9:04.90,Emma COBURN,19 OCT 1990,USA,2,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1232.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
83.0,9:04.94,Beatrice CHEPKOECH,06 JUL 1991,KEN,2,"Stade Louis II, Monaco (MON)",09 JUL 2021,1232.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
84.0,9:04.95,Norah JERUTO,02 OCT 1995,KAZ,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022,1232.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
85.0,9:04.96,Hyvin KIYENG,13 JAN 1992,KEN,1,"Stadio Olimpico, Roma (ITA)",31 MAY 2018,1232.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
86.0,9:05.06,Emma COBURN,19 OCT 1990,USA,4,"Stade Louis II, Monaco (MON)",20 JUL 2018,1231.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
87.0,9:05.14,Celliphine Chepteek CHESPOL,23 MAR 1999,KEN,2,"Stadio Olimpico, Roma (ITA)",31 MAY 2018,1231.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
88.0,9:05.15,Norah JERUTO,02 OCT 1995,KEN,3,"Letzigrund, Zürich (SUI)",29 AUG 2019,1231.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
89.0,9:05.31,Norah JERUTO,02 OCT 1995,KEN,3,"Letzigrund, Zürich (SUI)",24 AUG 2017,1231.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
90.0,9:05.36,Habiba GHRIBI,09 APR 1984,TUN,1,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1231.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
90.0,9:05.36,Zerfe WONDEMAGEGN,26 OCT 2002,ETH,5,"Hayward Field, Eugene, OR (USA)",16 SEP 2023,1231.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
92.0,9:05.39,Hyvin KIYENG,13 JAN 1992,KEN,3,"National Stadium, Tokyo (JPN)",04 AUG 2021,1231.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
93.0,9:05.45,Winfred Mutile YAVI,31 DEC 1999,BRN,3,"Stade Louis II, Monaco (MON)",09 JUL 2021,1230.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
94.0,9:05.51,Zerfe WONDEMAGEGN,26 OCT 2002,ETH,4,"Nemzeti Atlétikai Központ, Budapest (HUN)",27 AUG 2023,1230.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
95.0,9:05.54,Peruth CHEMUTAI,10 JUL 1999,UGA,4,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1230.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
96.0,9:05.55,Beatrice CHEPKOECH,06 JUL 1991,KEN,1,"Alexander Stadium, Birmingham (GBR)",18 AUG 2019,1230.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
97.0,9:05.68,Winfred Mutile YAVI,31 DEC 1999,BRN,4,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1230.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
98.0,9:05.70,Celliphine Chepteek CHESPOL,23 MAR 1999,KEN,4,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1230.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
99.0,9:05.81,Hyvin KIYENG,13 JAN 1992,KEN,3,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1229.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
100.0,9:05.83,Sembo ALMAYEW,24 JAN 2005,ETH,2,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2023,1229.0,3000 Metres Steeplechase,3000-metres-steeplechase,middlelong,Senior - Women,senior,women,,
1.0,2:21:31,Vladimir KANAYKIN,21 MAR 1985,RUS,1,"Adler, Sochi (RUS)",19 FEB 2006,1257.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
2.0,2:22:55,Xianghong HE,01 JUL 1998,CHN,1,Huangshan (CHN),04 MAR 2023,1242.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
3.0,2:23:13,Tomohiro NODA,24 JAN 1996,JPN,1,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023,1239.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
4.0,2:23:14,Massimo STANO,27 FEB 1992,ITA,1,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1239.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
5.0,2:23:15,Masatora KAWANO,23 OCT 1998,JPN,2,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1238.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
6.0,2:23:44,Perseus KARLSTRÖM,02 MAY 1990,SWE,3,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1233.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
7.0,2:24:19,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,1,"Avtodrom, Sochi (RUS)",13 FEB 2023,1227.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
8.0,2:24:25,Sergey BAKULIN,13 NOV 1986,RUS,1,"Adler, Sochi (RUS)",01 MAR 2009,1226.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
9.0,2:24:30,Álvaro MARTÍN,18 JUN 1994,ESP,1,"Hősök tere, Budapest (HUN)",24 AUG 2023,1225.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
10.0,2:24:34,Brian Daniel PINTADO,29 JUL 1995,ECU,2,"Hősök tere, Budapest (HUN)",24 AUG 2023,1225.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
11.0,2:24:37,Brian Daniel PINTADO,29 JUL 1995,ECU,4,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1224.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
12.0,2:24:45,Xianghong HE,01 JUL 1998,CHN,5,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1223.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
13.0,2:24:53,Sergey BAKULIN,13 NOV 1986,RUS,1,Sochi (RUS),19 FEB 2018,1221.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
14.0,2:24:56,Denis NIZHEGORODOV,26 JUL 1980,RUS,2,"Adler, Sochi (RUS)",01 MAR 2009,1221.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
15.0,2:25:02,Evan DUNFEE,28 SEP 1990,CAN,6,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1220.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
16.0,2:25:12,Masatora KAWANO,23 OCT 1998,JPN,3,"Hősök tere, Budapest (HUN)",24 AUG 2023,1218.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
17.0,2:25:14,Caio BONFIM,19 MAR 1991,BRA,7,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1218.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
18.0,2:25:19,Andrey RUZAVIN,28 MAR 1986,RUS,3,"Adler, Sochi (RUS)",01 MAR 2009,1217.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
19.0,2:25:21,Eider ARÉVALO,09 MAR 1993,COL,8,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1217.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
20.0,2:25:28,Evan DUNFEE,28 SEP 1990,CAN,4,"Hősök tere, Budapest (HUN)",24 AUG 2023,1215.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
21.0,2:25:29,Tomohiro NODA,24 JAN 1996,JPN,9,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1215.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
22.0,2:25:35,Álvaro MARTÍN,18 JUN 1994,ESP,1,Poděbrady (CZE),21 MAY 2023,1214.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
22.0,2:25:35,Christopher LINKE,24 OCT 1988,GER,5,"Hősök tere, Budapest (HUN)",24 AUG 2023,1214.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
24.0,2:25:49,Satoshi MARUO,28 NOV 1991,JPN,2,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023,1212.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
25.0,2:25:50,Tomohiro NODA,24 JAN 1996,JPN,6,"Hősök tere, Budapest (HUN)",24 AUG 2023,1212.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
26.0,2:25:57,Aurélien QUINION,27 JAN 1993,FRA,1,Zittau (GER),28 OCT 2023,1210.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
27.0,2:25:58,Mikhail RYZHOV,17 DEC 1991,RUS,1,Sochi (RUS),18 FEB 2012,1210.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
27.0,2:25:58,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,10,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1210.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
29.0,2:25:59,Vladimir KANAYKIN,21 MAR 1985,RUS,1,"Adler, Sochi (RUS)",23 FEB 2008,1210.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
29.0,2:25:59,Massimo STANO,27 FEB 1992,ITA,7,"Hősök tere, Budapest (HUN)",24 AUG 2023,1210.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
31.0,2:26:10,Qin WANG,08 MAY 1994,CHN,2,Huangshan (CHN),04 MAR 2023,1208.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
32.0,2:26:16,Alex SCHWAZER,26 NOV 1984,ITA,1,Montalto di Castro (ITA),24 JAN 2010,1207.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
33.0,2:26:18,Toshikazu YAMANISHI,15 FEB 1996,JPN,1,Takahata (JPN),23 OCT 2022,1207.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
34.0,2:26:29,Yuriy ANDRONOV,06 NOV 1971,RUS,4,"Adler, Sochi (RUS)",01 MAR 2009,1205.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
35.0,2:26:32,Ivan NOSKOV,16 JUL 1988,RUS,2,Sochi (RUS),18 FEB 2012,1204.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
36.0,2:26:37,José Luis DOCTOR,14 JUN 1996,MEX,1,Dudince (SVK),25 MAR 2023,1203.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
37.0,2:26:40,Masatora KAWANO,23 OCT 1998,JPN,1,Wajima (JPN),17 APR 2022,1203.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
37.0,2:26:40,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,1,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",27 AUG 2022,1203.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
39.0,2:26:49,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,1,"Odeonplatz, München (GER)",16 AUG 2022,1201.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
40.0,2:26:51,Masatora KAWANO,23 OCT 1998,JPN,3,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023,1201.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
41.0,2:27:03,Perseus KARLSTRÖM,02 MAY 1990,SWE,8,"Hősök tere, Budapest (HUN)",24 AUG 2023,1199.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
42.0,2:27:05,Christopher LINKE,24 OCT 1988,GER,2,Poděbrady (CZE),21 MAY 2023,1199.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
43.0,2:27:07,Sergey SHARYPOV,14 APR 1992,RUS,1,Sochi (RUS),18 FEB 2017,1198.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
44.0,2:27:08,Denis NIZHEGORODOV,26 JUL 1980,RUS,1,Sochi (RUS),26 FEB 2011,1198.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
44.0,2:27:08,Karl JUNGHANNß,06 APR 1996,GER,9,"Hősök tere, Budapest (HUN)",24 AUG 2023,1198.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
46.0,2:27:09,Daisuke MATSUNAGA,24 MAR 1995,JPN,2,Wajima (JPN),17 APR 2022,1198.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
47.0,2:27:11,Ricardo ORTIZ,07 FEB 1995,MEX,11,"Autzen Complex, Eugene, OR (USA)",24 JUL 2022,1198.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
48.0,2:27:12,Igor YEROKHIN,04 SEP 1985,RUS,2,"Adler, Sochi (RUS)",23 FEB 2008,1197.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
49.0,2:27:16,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,1,Sochi (RUS),31 JAN 2022,1197.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
50.0,2:27:18,Tomohiro NODA,24 JAN 1996,JPN,3,Wajima (JPN),17 APR 2022,1196.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
51.0,2:27:22,Sergey KIRDYAPKIN,18 JUN 1980,RUS,5,"Adler, Sochi (RUS)",01 MAR 2009,1196.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
52.0,2:27:26,Dementiy CHEPAREV,28 OCT 1992,RUS,1,Sochi (RUS),17 FEB 2020,1195.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
53.0,2:27:29,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,1,Cheboksary (RUS),21 MAY 2022,1195.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
54.0,2:27:30,Caio BONFIM,19 MAR 1991,BRA,2,Dudince (SVK),25 MAR 2023,1194.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
55.0,2:27:33,Satoshi MARUO,28 NOV 1991,JPN,2,Takahata (JPN),23 OCT 2022,1194.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
55.0,2:27:33,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,3,Poděbrady (CZE),21 MAY 2023,1194.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
55.0,2:27:33,Rhydian COWLEY,04 JAN 1991,AUS,1,"Albert Park, Melbourne (AUS)",21 MAY 2023,1194.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
58.0,2:27:41,Kirill FROLOV,29 SEP 1993,RUS,2,Sochi (RUS),17 FEB 2020,1192.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
59.0,2:27:42,Sergey BAKULIN,13 NOV 1986,RUS,1,Sochi (RUS),20 FEB 2010,1192.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
60.0,2:27:45,Caio BONFIM,19 MAR 1991,BRA,10,"Hősök tere, Budapest (HUN)",24 AUG 2023,1192.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
61.0,2:27:48,Aleksandr GARIN,28 DEC 1999,RUS,2,Cheboksary (RUS),21 MAY 2022,1191.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
62.0,2:27:50,Aleksey BARTSAYKIN,22 MAR 1989,RUS,3,Sochi (RUS),18 FEB 2012,1191.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
63.0,2:27:52,Denis STRELKOV,26 OCT 1990,RUS,2,Sochi (RUS),26 FEB 2011,1191.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
63.0,2:27:52,Sergey KOZHEVNIKOV,09 MAY 2001,RUS,1,Saransk (RUS),20 MAY 2023,1191.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
65.0,2:27:53,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,1,Lepe (ESP),30 JAN 2022,1190.0,35 Kilometres Race Walk,35-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
